FID,X,Y,Ano
7886,-74.16578231,4.63656414,2005
7887,-74.16981984,4.634059173,2005
7888,-74.19074757,4.623505667,2005
7889,-74.18780052,4.626507376,2005
7890,-74.08634356,4.724914417,2005
7891,-74.19396304,4.624191401,2005
7892,-74.19453215,4.62396388,2005
7893,-74.18248723,4.630025409,2005
7894,-74.18762693,4.627586686,2005
7895,-74.19048844,4.626458201,2005
7896,-74.20197707,4.622082966,2005
7897,-74.16704319,4.639649016,2005
7898,-74.16162901,4.644081282,2005
7899,-74.19410351,4.609755403,2005
7900,-74.20693241,4.612609812,2005
7901,-74.0811388,4.591486285,2005
7902,-74.07468747,4.603410995,2005
7903,-74.07424675,4.604171746,2005
7904,-74.08237139,4.590625252,2005
7905,-74.10357201,4.564783186,2005
7906,-74.03270309,4.703679704,2005
7907,-74.0745484,4.603656499,2005
7908,-74.07344368,4.605542969,2005
7909,-74.08160665,4.591735623,2005
7910,-74.08160665,4.591735623,2005
7911,-74.09235741,4.534302864,2005
7912,-74.089841,4.717379087,2005
7913,-74.08979454,4.722613889,2005
7914,-74.08570143,4.734106194,2005
7915,-74.11290974,4.694220436,2005
7916,-74.10972332,4.700655475,2005
7917,-74.19021608,4.633122083,2005
7918,-74.09074219,4.725858502,2005
7919,-74.09072134,4.725900487,2005
7920,-74.09177379,4.725004479,2005
7921,-74.09103667,4.728348264,2005
7922,-74.09753578,4.722231879,2005
7923,-74.17316681,4.626950679,2005
7924,-74.17793825,4.642943084,2005
7925,-74.09581954,4.724773474,2005
7926,-74.10396765,4.715360198,2005
7927,-74.1109953,4.705065506,2005
7928,-74.14396887,4.670614864,2005
7929,-74.13480184,4.679162646,2005
7930,-74.0922207,4.734479963,2005
7931,-74.09302984,4.73646019,2005
7932,-74.19219352,4.639375484,2005
7933,-74.09220426,4.577399015,2005
7934,-74.09183076,4.534512052,2005
7935,-74.1427659,4.552752034,2005
7936,-74.11093071,4.683930236,2005
7937,-74.01260109,4.733125771,2005
7938,-74.1108196,4.711541042,2005
7939,-74.10768939,4.742310296,2005
7940,-74.11211284,4.742421096,2005
7941,-74.12289143,4.74578765,2005
7942,-74.12349532,4.745787229,2005
7943,-74.12468608,4.748359343,2005
7944,-74.12407735,4.741456456,2005
7945,-74.1246052,4.742764091,2005
7946,-74.12643444,4.740192072,2005
7947,-74.12840777,4.739278907,2005
7948,-74.12048265,4.568237356,2005
7949,-74.14732384,4.550136612,2005
7950,-74.14930009,4.556359639,2005
7951,-74.1144434,4.539121331,2005
7952,-74.1133553,4.539086874,2005
7953,-74.11036252,4.583287427,2005
7954,-74.11105441,4.582381526,2005
7955,-74.07403142,4.646631683,2005
7956,-74.12660939,4.58474901,2005
7957,-74.05144937,4.700273369,2005
7958,-74.1193783,4.512475767,2005
7959,-74.14663758,4.578556914,2005
7960,-74.13660556,4.585053586,2005
7961,-74.16795745,4.56479995,2005
7962,-74.1667414,4.565371014,2005
7963,-74.12475213,4.588795275,2005
7964,-74.06184612,4.700732997,2005
7965,-74.11295745,4.539235097,2005
7966,-74.11083148,4.617190413,2005
7967,-74.167816,4.571396683,2005
7968,-74.0717071,4.689635682,2005
7969,-74.16707092,4.572730124,2005
7970,-74.16792688,4.571957813,2005
7971,-74.1683576,4.571576266,2005
7972,-74.0819406,4.583945079,2005
7973,-74.11226929,4.561158145,2005
7974,-74.10470436,4.506469155,2005
7975,-74.06216726,4.765024102,2005
7976,-74.0908186,4.700161865,2005
7977,-74.09176141,4.699708994,2005
7978,-74.18888807,4.607856919,2005
7979,-74.08880818,4.727275332,2005
7980,-74.08824028,4.728758442,2005
7981,-74.08511897,4.736029133,2005
7982,-74.08017894,4.590730637,2006
7983,-74.09656549,4.594262372,2006
7984,-74.10172091,4.61010594,2006
7985,-74.10256659,4.726973905,2006
7986,-74.04723435,4.715858907,2006
7987,-74.13580078,4.598350124,2006
7988,-74.03109457,4.768011731,2006
7989,-74.11328401,4.701296816,2006
7990,-74.12433578,4.623194495,2006
7991,-74.09996638,4.626045927,2006
7992,-74.1381494,4.62343748,2006
7993,-74.12576342,4.649513725,2006
7994,-74.13140309,4.644608259,2006
7995,-74.11361667,4.664455958,2006
7996,-74.09578736,4.685734735,2006
7997,-74.09138184,4.692595257,2006
7998,-74.08789792,4.593221262,2006
7999,-74.06502,4.646174796,2006
8000,-74.06540522,4.646316139,2006
8001,-74.08875228,4.591786608,2006
8002,-74.08875228,4.591786608,2006
8003,-74.08641931,4.594395533,2006
8004,-74.13798047,4.650493328,2006
8005,-74.10899339,4.679367892,2006
8006,-74.10549499,4.695720464,2006
8007,-74.07640521,4.602255563,2006
8008,-74.07021528,4.711709606,2006
8009,-74.11779889,4.637466395,2006
8010,-74.06520873,4.688374837,2006
8011,-74.11369685,4.697718608,2006
8012,-74.11390862,4.697700507,2006
8013,-74.09830175,4.610760791,2006
8014,-74.0751446,4.581092807,2006
8015,-74.08094941,4.588587804,2006
8016,-74.08035654,4.600352909,2006
8017,-74.08237588,4.601673113,2006
8018,-74.04376599,4.692017486,2006
8019,-74.08841616,4.581327966,2006
8020,-74.10182777,4.489298166,2006
8021,-74.05434127,4.699210223,2006
8022,-74.07770243,4.699651103,2006
8023,-74.08935522,4.71732568,2006
8024,-74.03956353,4.698612877,2006
8025,-74.08495584,4.605248176,2006
8026,-74.08493891,4.605626827,2006
8027,-74.13253487,4.6462646,2006
8028,-74.08604243,4.606462122,2006
8029,-74.09203627,4.726432378,2006
8030,-74.15537429,4.632587685,2000
8031,-74.11939186,4.696918525,2000
8032,-74.11365875,4.697547509,2000
8033,-74.17734159,4.597124665,2000
8034,-74.17734159,4.597124665,2000
8035,-74.17734159,4.597124665,2000
8036,-74.17729902,4.597333707,2000
8037,-74.17729902,4.597333707,2000
8038,-74.0837559,4.588650808,2000
8039,-74.18035196,4.605273478,2000
8040,-74.18036876,4.605317562,2000
8041,-74.18006387,4.605435384,2000
8042,-74.18037156,4.605324909,2000
8043,-74.05008596,4.698832829,2000
8044,-74.05008596,4.698832829,2000
8045,-74.04876246,4.706697659,2000
8046,-74.04561832,4.726816661,2000
8047,-74.07441602,4.607473198,2000
8048,-74.07525362,4.608072122,2000
8049,-74.18037716,4.605339603,2000
8050,-74.0689993,4.628215436,2000
8051,-74.18035756,4.605288173,2000
8052,-74.12699596,4.616405652,2000
8053,-74.10272297,4.654172903,2000
8054,-74.12427167,4.624561976,2000
8055,-74.12427167,4.624561976,2000
8056,-74.11591601,4.6392958,2000
8057,-74.08572707,4.677474311,2000
8058,-74.08714171,4.679366917,2000
8059,-74.0310001,4.697329361,2000
8060,-74.01974162,4.736285992,2000
8061,-74.17729902,4.597333707,2000
8062,-74.1120378,4.665549169,2000
8063,-74.12049367,4.655675311,2000
8064,-74.08908948,4.695211467,2000
8065,-74.08380876,4.598351527,2000
8066,-74.07510665,4.610517202,2000
8067,-74.06771669,4.630806999,2000
8068,-74.06688844,4.635429614,2000
8069,-74.0640798,4.651346447,2000
8070,-74.08294623,4.599487547,2000
8071,-74.08294623,4.599487547,2000
8072,-74.06688844,4.635429614,2000
8073,-74.08362591,4.597958827,2000
8074,-74.08418708,4.597226838,2000
8075,-74.08418708,4.597226838,2000
8076,-74.08212754,4.599979972,2000
8077,-74.17729902,4.597333707,2000
8078,-74.17729902,4.597333707,2000
8079,-74.17729902,4.597333707,2000
8080,-74.17729902,4.597333707,2000
8081,-74.17729902,4.597333707,2000
8082,-74.17729902,4.597333707,2000
8083,-74.17729902,4.597333707,2000
8084,-74.17729902,4.597333707,2000
8085,-74.17729902,4.597333707,2000
8086,-74.17729902,4.597333707,2000
8087,-74.17729902,4.597333707,2000
8088,-74.17729902,4.597333707,2000
8089,-74.17729902,4.597333707,2000
8090,-74.17729902,4.597333707,2000
8091,-74.17729902,4.597333707,2000
8092,-74.17729902,4.597333707,2000
8093,-74.11461511,4.702448871,2000
8094,-74.05315586,4.663912352,2000
8095,-74.18004982,4.605389688,2000
8096,-74.18038837,4.605368992,2000
8097,-74.17729902,4.597333707,2000
8098,-74.18004982,4.605389688,2000
8099,-74.17729902,4.597333707,2000
8100,-74.17729902,4.597333707,2000
8101,-74.04327778,4.698320557,2000
8102,-74.11413996,4.697989924,2000
8103,-74.11369445,4.697569366,2000
8104,-74.1121477,4.743771673,2000
8105,-74.1141228,4.697831648,2000
8106,-74.11356858,4.697640069,2000
8107,-74.11356858,4.697640069,2000
8108,-74.11356858,4.697640069,2000
8109,-74.11356858,4.697640069,2000
8110,-74.11362305,4.697525653,2000
8111,-74.07328916,4.59457099,2000
8112,-74.07923171,4.583225449,2000
8113,-74.11362305,4.697525653,2000
8114,-74.09897585,4.59774552,2000
8115,-74.09897585,4.59774552,2000
8116,-74.0775063,4.580856438,2000
8117,-74.08078866,4.58791711,2000
8118,-74.08108348,4.600794754,2000
8119,-74.07053497,4.594021644,2000
8120,-74.07930107,4.59966379,2000
8121,-74.08108348,4.600794754,2000
8122,-74.05516881,4.687092192,2000
8123,-74.11356858,4.697640069,2000
8124,-74.07874113,4.600593479,2000
8125,-74.11413996,4.697989924,2000
8126,-74.09710666,4.721882104,2000
8127,-74.09710666,4.721882104,2000
8128,-74.03432728,4.695057102,2000
8129,-74.09697782,4.72380916,2000
8130,-74.08680049,4.606979106,2000
8131,-74.07843433,4.601413247,2000
8132,-74.07901343,4.601946002,2000
8133,-74.08094537,4.603146161,2000
8134,-74.11362689,4.697675769,2000
8135,-74.07391998,4.59865806,2000
8136,-74.09939732,4.726793579,2000
8137,-74.0856948,4.719446702,2000
8138,-74.03221595,4.697188592,2000
8139,-74.08375272,4.718864159,2000
8140,-74.11420609,4.697882647,2000
8141,-74.03083883,4.697900669,2000
8142,-74.03350373,4.698890861,2000
8143,-74.10049172,4.728792392,2000
8144,-74.10806823,4.732922392,2000
8145,-74.11420609,4.697882647,2000
8146,-74.11420609,4.697882647,2000
8147,-74.11413996,4.697989924,2000
8148,-74.0894285,4.724461767,2000
8149,-74.04872684,4.7067159,2000
8150,-74.05710092,4.710016215,2000
8151,-74.09154747,4.727861441,2000
8152,-74.0480411,4.71295345,2000
8153,-74.08888049,4.727338595,2000
8154,-74.03207332,4.708443067,2000
8155,-74.11103369,4.631554617,2000
8156,-74.13561035,4.650078656,2000
8157,-74.07682987,4.602166847,2000
8158,-74.07895025,4.603110005,2000
8159,-74.09980664,4.620995996,2000
8160,-74.10790176,4.628156193,2000
8161,-74.07516942,4.60060744,2000
8162,-74.11369445,4.697569366,2000
8163,-74.11369445,4.697569366,2000
8164,-74.08421405,4.607789125,2000
8165,-74.05506094,4.716658089,2000
8166,-74.0718852,4.722584531,2000
8167,-74.11413996,4.697989924,2000
8168,-74.11413996,4.697989924,2000
8169,-74.04365606,4.717638394,2000
8170,-74.11420609,4.697882647,2000
8171,-74.03272645,4.713653235,2000
8172,-74.03272645,4.713653235,2000
8173,-74.11413996,4.697989924,2000
8174,-74.11356858,4.697640069,2000
8175,-74.11005309,4.745923221,2000
8176,-74.07964966,4.604541203,2000
8177,-74.07087944,4.5990811,2000
8178,-74.0989575,4.743962511,2000
8179,-74.12045557,4.752831787,2000
8180,-74.11356858,4.697640069,2000
8181,-74.11413996,4.697989924,2000
8182,-74.07997471,4.60617768,2000
8183,-74.11370634,4.697576652,2000
8184,-74.11370634,4.697576652,2000
8185,-74.09838671,4.585260587,2000
8186,-74.02411886,4.729629699,2000
8187,-74.04091468,4.736386145,2000
8188,-74.0307829,4.733959572,2000
8189,-74.07868103,4.606655348,2000
8190,-74.04196279,4.740706067,2000
8191,-74.02248273,4.737017068,2000
8192,-74.04650176,4.743022674,2000
8193,-74.01579611,4.731739177,2000
8194,-74.079239,4.608140914,2000
8195,-74.11371824,4.697583937,2000
8196,-74.05218715,4.753128259,2000
8197,-74.03182821,4.748505761,2000
8198,-74.08039296,4.610184269,2000
8199,-74.10618644,4.634006575,2000
8200,-74.07743046,4.608314015,2000
8201,-74.11366187,4.697697188,2000
8202,-74.11366187,4.697697188,2000
8203,-74.10668675,4.590468743,2000
8204,-74.02501839,4.757178298,2000
8205,-74.03143676,4.760423855,2000
8206,-74.0341836,4.760386089,2000
8207,-74.11413996,4.697989924,2000
8208,-74.03129463,4.764893314,2000
8209,-74.02815201,4.76579943,2000
8210,-74.11356858,4.697640069,2000
8211,-74.08776187,4.594103509,2000
8212,-74.07521589,4.586342454,2000
8213,-74.07954983,4.588626209,2000
8214,-74.07738485,4.588218261,2000
8215,-74.08359141,4.591267716,2000
8216,-74.1037712,4.603327301,2000
8217,-74.10012379,4.600775394,2000
8218,-74.07254734,4.607170778,2000
8219,-74.08878174,4.620880104,2000
8220,-74.07626453,4.610558958,2000
8221,-74.11374204,4.697598509,2000
8222,-74.07351914,4.609520812,2000
8223,-74.08080017,4.615043578,2000
8224,-74.09835108,4.634328438,2000
8225,-74.11368519,4.697711468,2000
8226,-74.11368519,4.697711468,2000
8227,-74.07261149,4.609138225,2000
8228,-74.07261149,4.609138225,2000
8229,-74.07261149,4.609138225,2000
8230,-74.07287577,4.609295008,2000
8231,-74.11368519,4.697711468,2000
8232,-74.11368519,4.697711468,2000
8233,-74.11368519,4.697711468,2000
8234,-74.11368519,4.697711468,2000
8235,-74.11368519,4.697711468,2000
8236,-74.07537178,4.611971346,2000
8237,-74.11375394,4.697605794,2000
8238,-74.15638999,4.634986178,2000
8239,-74.07651817,4.615411635,2000
8240,-74.06986094,4.609675029,2000
8241,-74.07260845,4.611356502,2000
8242,-74.06884502,4.610416612,2000
8243,-74.07184151,4.613519696,2000
8244,-74.14068499,4.670541726,2000
8245,-74.0772033,4.623384428,2000
8246,-74.09370119,4.567491379,2000
8247,-74.09155485,4.567023309,2000
8248,-74.11372017,4.697732888,2000
8249,-74.11291158,4.590853377,2000
8250,-74.09464959,4.566789734,2000
8251,-74.08110235,4.591244342,2000
8252,-74.081986,4.591849016,2000
8253,-74.11363495,4.697532938,2000
8254,-74.11380153,4.697634937,2000
8255,-74.10966803,4.576338943,2000
8256,-74.07258703,4.620607245,2000
8257,-74.11374349,4.697747168,2000
8258,-74.11374349,4.697747168,2000
8259,-74.11374349,4.697747168,2000
8260,-74.07333405,4.621911385,2000
8261,-74.11375516,4.697754307,2000
8262,-74.06785335,4.621846125,2000
8263,-74.11376682,4.697761447,2000
8264,-74.16218245,4.635337519,2000
8265,-74.09794611,4.556899101,2000
8266,-74.09737204,4.552645411,2000
8267,-74.11377848,4.697768587,2000
8268,-74.05821492,4.624743466,2000
8269,-74.08630243,4.595839899,2000
8270,-74.09712579,4.602389544,2000
8271,-74.08630243,4.595839899,2000
8272,-74.09378856,4.599315657,2000
8273,-74.08872056,4.586388407,2000
8274,-74.121552,4.668819852,2000
8275,-74.11379014,4.697775727,2000
8276,-74.11379014,4.697775727,2000
8277,-74.17169355,4.64319147,2000
8278,-74.07643613,4.631394984,2000
8279,-74.11386103,4.697671365,2000
8280,-74.09952094,4.552885079,2000
8281,-74.06687519,4.629737567,2000
8282,-74.09313733,4.649089771,2000
8283,-74.14263486,4.600925799,2000
8284,-74.12193955,4.672123222,2000
8285,-74.1138018,4.697782867,2000
8286,-74.1138018,4.697782867,2000
8287,-74.1138018,4.697782867,2000
8288,-74.12305126,4.578423441,2000
8289,-74.12184307,4.6741049,2000
8290,-74.07759298,4.634434656,2000
8291,-74.12582029,4.573321144,2000
8292,-74.07769316,4.636513742,2000
8293,-74.11356858,4.697640069,2000
8294,-74.17067542,4.62267539,2000
8295,-74.11383678,4.697804287,2000
8296,-74.11383678,4.697804287,2000
8297,-74.11383678,4.697804287,2000
8298,-74.13082863,4.581970164,2000
8299,-74.11390862,4.697700507,2000
8300,-74.11761558,4.55468863,2000
8301,-74.08261531,4.59487103,2000
8302,-74.08261531,4.59487103,2000
8303,-74.08168815,4.59428101,2000
8304,-74.08247588,4.59478215,2000
8305,-74.0834582,4.595406515,2000
8306,-74.09296896,4.60017206,2000
8307,-74.08413239,4.595823996,2000
8308,-74.11364685,4.697540224,2000
8309,-74.0677959,4.637675604,2000
8310,-74.06353734,4.63671097,2000
8311,-74.06228153,4.636909263,2000
8312,-74.10703839,4.671370205,2000
8313,-74.10894669,4.674915346,2000
8314,-74.12642197,4.562049184,2000
8315,-74.06157669,4.640032095,2000
8316,-74.11394432,4.697722364,2000
8317,-74.17381893,4.613905251,2000
8318,-74.11395622,4.69772965,2000
8319,-74.11395622,4.69772965,2000
8320,-74.134205,4.562467547,2000
8321,-74.11396811,4.697736935,2000
8322,-74.11356858,4.697640069,2000
8323,-74.08823186,4.598808104,2000
8324,-74.15183974,4.635159757,2000
8325,-74.08296119,4.596180439,2000
8326,-74.07247387,4.591346905,2000
8327,-74.0811197,4.595168702,2000
8328,-74.07095822,4.590712448,2000
8329,-74.10453374,4.614212373,2000
8330,-74.11359191,4.697654349,2000
8331,-74.11359191,4.697654349,2000
8332,-74.0664538,4.647435424,2000
8333,-74.06588278,4.647348904,2000
8334,-74.11356858,4.697640069,2000
8335,-74.14002637,4.711196434,2000
8336,-74.05940844,4.646515639,2000
8337,-74.10563207,4.680302823,2000
8338,-74.08301144,4.652463526,2000
8339,-74.11399191,4.697751506,2000
8340,-74.11399191,4.697751506,2000
8341,-74.065678,4.64993351,2000
8342,-74.06839796,4.6504253,2000
8343,-74.107973,4.684389815,2000
8344,-74.11393007,4.697861406,2000
8345,-74.11393007,4.697861406,2000
8346,-74.14651364,4.566040545,2000
8347,-74.06186543,4.651162422,2000
8348,-74.10862267,4.687823102,2000
8349,-74.06744455,4.653932905,2000
8350,-74.09795514,4.677619091,2000
8351,-74.11400381,4.697758792,2000
8352,-74.11400381,4.697758792,2000
8353,-74.10708209,4.68734171,2000
8354,-74.0721743,4.658463436,2000
8355,-74.11394173,4.697868546,2000
8356,-74.06523863,4.655164604,2000
8357,-74.06498541,4.655167351,2000
8358,-74.11401571,4.697766078,2000
8359,-74.14322636,4.551664148,2000
8360,-74.15188729,4.590013546,2000
8361,-74.08977728,4.676193913,2000
8362,-74.11164087,4.692141524,2000
8363,-74.11639585,4.695142373,2000
8364,-74.11395339,4.697875686,2000
8365,-74.08923052,4.675964366,2000
8366,-74.11395339,4.697875686,2000
8367,-74.06785533,4.65785786,2000
8368,-74.11395339,4.697875686,2000
8369,-74.11395339,4.697875686,2000
8370,-74.11395339,4.697875686,2000
8371,-74.14846354,4.555608027,2000
8372,-74.11118783,4.693815655,2000
8373,-74.14477843,4.631880544,2000
8374,-74.10044375,4.610048252,2000
8375,-74.08136388,4.596632372,2000
8376,-74.08136388,4.596632372,2000
8377,-74.08229355,4.59715875,2000
8378,-74.07290227,4.593137467,2000
8379,-74.11365875,4.697547509,2000
8380,-74.07920526,4.668012555,2000
8381,-74.11052892,4.694959481,2000
8382,-74.10434692,4.690608127,2000
8383,-74.13700214,4.716741402,2000
8384,-74.14239114,4.546365222,2000
8385,-74.07931566,4.670430773,2000
8386,-74.10443177,4.696787115,2000
8387,-74.11397671,4.697889966,2000
8388,-74.0839053,4.677227867,2000
8389,-74.11405141,4.697787934,2000
8390,-74.05321031,4.656040949,2000
8391,-74.08043796,4.675032496,2000
8392,-74.11398837,4.697897105,2000
8393,-74.06026779,4.661119031,2000
8394,-74.11398837,4.697897105,2000
8395,-74.16468926,4.569882163,2000
8396,-74.1140633,4.69779522,2000
8397,-74.1140633,4.69779522,2000
8398,-74.14612402,4.542096648,2000
8399,-74.11400003,4.697904245,2000
8400,-74.07203269,4.671803463,2000
8401,-74.12273639,4.715663442,2000
8402,-74.09919588,4.699467888,2000
8403,-74.05560906,4.661693592,2000
8404,-74.06439195,4.668323489,2000
8405,-74.07022505,4.673473625,2000
8406,-74.11565432,4.715724106,2000
8407,-74.08091681,4.598076294,2000
8408,-74.08138126,4.59833792,2000
8409,-74.0861676,4.601403855,2000
8410,-74.08686574,4.601737016,2000
8411,-74.08772919,4.602507007,2000
8412,-74.10252212,4.613818131,2000
8413,-74.11360357,4.697661489,2000
8414,-74.07979919,4.597412307,2000
8415,-74.08055953,4.597875043,2000
8416,-74.08055953,4.597875043,2000
8417,-74.08055953,4.597875043,2000
8418,-74.11360357,4.697661489,2000
8419,-74.11360357,4.697661489,2000
8420,-74.11525376,4.606001424,2000
8421,-74.05315586,4.663912352,2000
8422,-74.10096482,4.703236027,2000
8423,-74.14032194,4.535623903,2000
8424,-74.11402335,4.697918525,2000
8425,-74.09198901,4.698267571,2000
8426,-74.0486281,4.663216203,2000
8427,-74.04959819,4.664299946,2000
8428,-74.09695835,4.703409011,2000
8429,-74.05440764,4.669744689,2000
8430,-74.1141228,4.697831648,2000
8431,-74.10977684,4.723511015,2000
8432,-74.14660758,4.643715245,2000
8433,-74.0805266,4.598987792,2000
8434,-74.08098277,4.599250899,2000
8435,-74.08098277,4.599250899,2000
8436,-74.08180848,4.599844925,2000
8437,-74.10295512,4.61609746,2000
8438,-74.11419114,4.628368269,2000
8439,-74.07976737,4.598549289,2000
8440,-74.08305438,4.600608916,2000
8441,-74.07990349,4.598773864,2000
8442,-74.07990349,4.598773864,2000
8443,-74.0809674,4.599386688,2000
8444,-74.0809674,4.599386688,2000
8445,-74.08180848,4.599844925,2000
8446,-74.08180848,4.599844925,2000
8447,-74.08180848,4.599844925,2000
8448,-74.08305438,4.600608916,2000
8449,-74.11367065,4.697554795,2000
8450,-74.11367065,4.697554795,2000
8451,-74.11367065,4.697554795,2000
8452,-74.04363545,4.669893865,2000
8453,-74.11656516,4.504504614,2000
8454,-74.06405594,4.685357898,2000
8455,-74.09563264,4.715258125,2000
8456,-74.09661533,4.716831498,2000
8457,-74.0463268,4.683099872,2000
8458,-74.08312248,4.601317994,2000
8459,-74.09780585,4.758102294,2000
8460,-74.08058298,4.590922825,2000
8461,-74.11398837,4.697897105,2000
8462,-74.08507212,4.581122713,2000
8463,-74.0809674,4.599386688,2000
8464,-74.11420609,4.697882647,2000
8465,-74.07901022,4.598184112,2000
8466,-74.07646644,4.606289719,2000
8467,-74.07669921,4.630601911,2000
8468,-74.09169166,4.566483591,2000
8469,-74.10492708,4.636432312,2000
8470,-74.08834765,4.576779774,2000
8471,-74.07042502,4.608961289,2000
8472,-74.1387751,4.633302987,2000
8473,-74.10377119,4.701335336,2000
8474,-74.11901635,4.707771169,2000
8475,-74.1683027,4.69268875,2000
8476,-74.08212754,4.599979972,2000
8477,-74.1416058,4.56218899,2000
8478,-74.09383855,4.568387033,2000
8479,-74.08863392,4.683394359,2000
8480,-74.12183531,4.622581139,2000
8481,-74.07698841,4.599384355,2000
8482,-74.07884824,4.700896259,2000
8483,-74.12319967,4.74567573,2000
8484,-74.11109018,4.57436571,2000
8485,-74.11229978,4.570001898,2000
8486,-74.11625646,4.572404655,2000
8487,-74.13339619,4.627278231,2000
8488,-74.1727731,4.605614216,2000
8489,-74.1093918,4.623156907,2000
8490,-74.14329457,4.715461438,2000
8491,-74.06621591,4.639373234,2000
8492,-74.11356858,4.697640069,2000
8493,-74.08147339,4.594089895,2000
8494,-74.17077602,4.63862772,2000
8495,-74.08300553,4.593785878,2000
8496,-74.08127134,4.596554416,2000
8497,-74.06433755,4.644579677,2000
8498,-74.07663369,4.61093147,2000
8499,-74.06701735,4.65362297,2000
8500,-74.11846385,4.62269142,2000
8501,-74.08340945,4.674071846,2000
8502,-74.07749836,4.596625405,2000
8503,-74.01715483,4.733692434,2000
8504,-74.07456642,4.585315071,2000
8505,-74.07077641,4.593692529,2000
8506,-74.06618381,4.603166413,2000
8507,-74.06284408,4.616712415,2000
8508,-74.05029589,4.653986406,2000
8509,-74.08030063,4.595980285,2000
8510,-74.08340068,4.591076396,2000
8511,-74.07229083,4.609226408,2000
8512,-74.08871731,4.58382503,2000
8513,-74.09252985,4.578169385,2000
8514,-74.09308658,4.57743528,2000
8515,-74.07194351,4.609802586,2000
8516,-74.07368141,4.606867516,2000
8517,-74.07842554,4.599064426,2000
8518,-74.07842554,4.599064426,2000
8519,-74.07735029,4.600765494,2000
8520,-74.08340068,4.591076396,2000
8521,-74.07243738,4.608991,2000
8522,-74.07243738,4.608991,2000
8523,-74.07243738,4.608991,2000
8524,-74.07194351,4.609802586,2000
8525,-74.08263575,4.592273646,2000
8526,-74.08092817,4.594972131,2000
8527,-74.08092817,4.594972131,2000
8528,-74.08030063,4.595980285,2000
8529,-74.07956523,4.597245589,2000
8530,-74.09314045,4.739828488,2000
8531,-74.1332923,4.682180534,2000
8532,-74.13231443,4.682979669,2000
8533,-74.09225322,4.742553792,2000
8534,-74.18236978,4.62676043,2000
8535,-74.14151321,4.677454804,2000
8536,-74.13638186,4.682694993,2000
8537,-74.10082963,4.728006804,2000
8538,-74.12093918,4.712116825,2000
8539,-74.09934268,4.746079764,2000
8540,-74.08359587,4.593090534,2000
8541,-74.08220157,4.595075413,2000
8542,-74.08036886,4.597945819,2000
8543,-74.08034572,4.597980971,2000
8544,-74.08242024,4.594706966,2000
8545,-74.08242024,4.594706966,2000
8546,-74.07923635,4.599589206,2000
8547,-74.07869338,4.600523566,2000
8548,-74.0804614,4.597805208,2000
8549,-74.0804614,4.597805208,2000
8550,-74.07983225,4.598692556,2000
8551,-74.07983225,4.598692556,2000
8552,-74.07983225,4.598692556,2000
8553,-74.14452714,4.687043415,2000
8554,-74.15462564,4.6802881,2000
8555,-74.15489118,4.680495595,2000
8556,-74.10786253,4.741592155,2000
8557,-74.15234877,4.685363862,2000
8558,-74.07274508,4.609537205,2000
8559,-74.08321256,4.595552343,2000
8560,-74.0795978,4.601090817,2000
8561,-74.07817175,4.602436404,2000
8562,-74.08141328,4.598349215,2000
8563,-74.08230202,4.597849049,2000
8564,-74.08566558,4.594002448,2000
8565,-74.0545275,4.667704184,2000
8566,-74.0814832,4.600342595,2000
8567,-74.08103718,4.60071652,2000
8568,-74.08175536,4.599774021,2000
8569,-74.08103718,4.60071652,2000
8570,-74.07773145,4.604511166,2000
8571,-74.0771044,4.605407363,2000
8572,-74.08250287,4.598969716,2000
8573,-74.08175536,4.599774021,2000
8574,-74.0644358,4.647004701,2000
8575,-74.06751667,4.631975435,2000
8576,-74.05514176,4.668820619,2000
8577,-74.08212754,4.599979972,2000
8578,-74.1167066,4.742619819,2000
8579,-74.0779364,4.607712508,2000
8580,-74.08061946,4.605284937,2000
8581,-74.08037182,4.604279223,2000
8582,-74.07934322,4.605691233,2000
8583,-74.08625359,4.595769385,2000
8584,-74.04899235,4.682310799,2000
8585,-74.12172372,4.747931128,2000
8586,-74.086172,4.596731415,2000
8587,-74.08064989,4.606173099,2000
8588,-74.06552408,4.654936554,2000
8589,-74.06752927,4.64513362,2000
8590,-74.08439864,4.601439098,2000
8591,-74.08359907,4.602431392,2000
8592,-74.08740491,4.596465767,2000
8593,-74.09946749,4.585538666,2000
8594,-74.06840345,4.645766481,2000
8595,-74.06670513,4.654757746,2000
8596,-74.08140251,4.607211976,2000
8597,-74.13904712,4.544828974,2000
8598,-74.0853092,4.603337857,2000
8599,-74.05825621,4.667909887,2000
8600,-74.14447238,4.550270976,2000
8601,-74.08581878,4.605397149,2000
8602,-74.08338598,4.608814371,2000
8603,-74.07347594,4.62420022,2000
8604,-74.08947314,4.599859355,2000
8605,-74.07823897,4.616226165,2000
8606,-74.08032494,4.611745009,2000
8607,-74.06800384,4.59975815,2000
8608,-74.06326189,4.615959457,2000
8609,-74.08466763,4.608963073,2000
8610,-74.06949789,4.648728069,2000
8611,-74.06657808,4.658271284,2000
8612,-74.07332534,4.63236685,2000
8613,-74.07564028,4.624922212,2000
8614,-74.09056835,4.605805838,2000
8615,-74.0923967,4.60258227,2000
8616,-74.11677683,4.582400399,2000
8617,-74.07452665,4.637665165,2000
8618,-74.06523845,4.665703585,2000
8619,-74.07387426,4.641822772,2000
8620,-74.09164827,4.60657399,2000
8621,-74.08534662,4.614050741,2000
