OBJECTID,X,Y,Anio
19446,-74.12345941,4.579043954,2010
19448,-74.10839251,4.55443166,2010
19449,-74.16360815,4.642408804,2010
19450,-74.14946818,4.682736492,2010
19451,-74.09662414,4.707798615,2010
19453,-74.17174846,4.634020277,2010
19454,-74.03282859,4.713103468,2010
19455,-74.12262508,4.645534025,2010
19456,-74.07020735,4.615233857,2010
19457,-74.07125605,4.606139096,2010
19459,-74.06231239,4.735031254,2010
19460,-74.0477121,4.679903437,2010
19462,-74.07934322,4.605691233,2010
19464,-74.07785643,4.652115913,2010
19467,-74.02890445,4.716322566,2010
19468,-74.151869,4.624117541,2010
19470,-74.04681967,4.668427319,2010
19471,-74.07469247,4.586910916,2010
19473,-74.16953862,4.645576498,2010
19477,-74.09515601,4.649164387,2010
19478,-74.04222087,4.731081198,2010
19479,-74.08188256,4.628738083,2010
19480,-74.1336234,4.621383103,2010
19481,-74.11362682,4.632478344,2010
19482,-74.14635072,4.677663842,2010
19484,-74.15377755,4.68658818,2010
19485,-74.09777402,4.555561596,2010
19486,-74.11598735,4.604113371,2010
19487,-74.05184704,4.709014725,2010
19488,-74.14871554,4.566919655,2010
19489,-74.05821749,4.707761353,2010
19490,-74.10220339,4.678015118,2010
19491,-74.06581929,4.760766568,2010
19493,-74.10894669,4.674915346,2010
19494,-74.07004164,4.598700078,2010
19495,-74.16575873,4.617276985,2010
19497,-74.07056082,4.627080386,2010
19498,-74.0814345,4.605225291,2010
19501,-74.07866786,4.612641697,2010
19502,-74.0669574,4.622475478,2010
19503,-74.17949055,4.598424604,2010
19504,-74.06084223,4.705666599,2010
19505,-74.03747094,4.703501967,2010
19507,-74.08899807,4.687358301,2010
19508,-74.05000179,4.706111913,2010
19509,-74.04713843,4.712101124,2010
19510,-74.03270309,4.703679704,2010
19512,-74.04266302,4.703598786,2010
19513,-74.16333798,4.569846146,2010
19514,-74.03197521,4.703493239,2010
19516,-74.10875372,4.649842274,2010
19517,-74.17040631,4.63652456,2010
19519,-74.06599581,4.634289395,2010
19520,-74.03328501,4.741285758,2010
19521,-74.07779906,4.682715806,2010
19522,-74.07455695,4.590753841,2010
19523,-74.05445743,4.652336674,2010
19525,-74.09562953,4.680269165,2010
19526,-74.11779889,4.637466395,2010
19529,-74.1286527,4.70495313,2010
19530,-74.02730993,4.762910543,2010
19531,-74.07418449,4.635120574,2010
19532,-74.06961949,4.716684182,2010
19534,-74.13783072,4.616001346,2010
19535,-74.06763454,4.619878814,2010
19536,-74.06572569,4.626087244,2010
19537,-74.05956718,4.645654155,2010
19538,-74.03275812,4.700777049,2010
19540,-74.18192937,4.607681089,2010
19541,-74.12233554,4.673988943,2010
19542,-74.12059994,4.7171528,2010
19543,-74.14203866,4.696230475,2010
19544,-74.07950856,4.603659248,2010
19545,-74.06821989,4.603187815,2010
19546,-74.08133693,4.568244389,2010
19547,-74.19620669,4.621486435,2010
19548,-74.12949983,4.629987377,2010
19549,-74.03104842,4.737107028,2010
19550,-74.14570387,4.671771363,2010
19551,-74.09792727,4.572181162,2010
19552,-74.06569189,4.662215194,2010
19553,-74.1194603,4.75258596,2010
19554,-74.12033345,4.610463746,2010
19555,-74.07999604,4.584189801,2010
19556,-74.19634549,4.618776577,2010
19557,-74.09308072,4.612115729,2010
19558,-74.08894983,4.617930316,2010
19559,-74.19523118,4.604537057,2010
19560,-74.19469001,4.633167612,2010
19561,-74.18354219,4.629349616,2010
19562,-74.06140181,4.647024639,2010
19563,-74.08596033,4.563279087,2010
19564,-74.05965437,4.654494441,2010
19565,-74.06673652,4.673635973,2010
19567,-74.16025178,4.636972798,2010
19568,-74.08142868,4.600993293,2010
19570,-74.04371988,4.694852756,2010
19574,-74.09693428,4.746256217,2010
19575,-74.14868023,4.666725519,2010
19576,-74.06756822,4.644486205,2010
19577,-74.1756836,4.639576347,2010
19578,-74.11691989,4.695873712,2010
19579,-74.08387045,4.753817369,2010
19580,-74.04623585,4.751711104,2010
19581,-74.02833763,4.735946184,2010
19582,-74.0686116,4.632797762,2010
19583,-74.10780936,4.659719538,2010
19584,-74.14378166,4.564403174,2010
19585,-74.06517625,4.682814615,2010
19586,-74.06734818,4.60481378,2010
19587,-74.09514782,4.641562997,2010
19588,-74.0766314,4.597867747,2010
19589,-74.06112434,4.630381879,2010
19592,-74.11634231,4.743276234,2010
19595,-74.13750064,4.561401177,2010
19596,-74.13040482,4.660896942,2010
19597,-74.07056082,4.627080386,2010
19598,-74.10967277,4.732620384,2010
19599,-74.15903064,4.609220688,2010
19600,-74.07639139,4.59186099,2010
19601,-74.0663614,4.601450377,2010
19602,-74.04764267,4.674433781,2010
19603,-74.12835138,4.663981824,2010
19604,-74.09383839,4.568503498,2010
19605,-74.07604545,4.662297562,2010
19606,-74.08500533,4.630731597,2010
19607,-74.07431954,4.744269285,2010
19609,-74.03331957,4.692357309,2010
19610,-74.07893461,4.684197775,2010
19611,-74.05861991,4.65736209,2010
19612,-74.0726579,4.602472696,2010
19613,-74.06211986,4.696430371,2010
19614,-74.14536572,4.667072569,2010
19615,-74.07282578,4.633548572,2010
19616,-74.0531872,4.699414404,2010
19618,-74.10129179,4.584877767,2010
19619,-74.05115831,4.664682191,2010
19620,-74.09952886,4.755200311,2010
19621,-74.04257121,4.704342732,2010
19622,-74.05787793,4.736602184,2010
19623,-74.07394493,4.641881287,2010
19627,-74.0875678,4.729798417,2010
19628,-74.0875678,4.729798417,2010
19629,-74.07026339,4.623148375,2010
19630,-74.07198241,4.599785735,2010
19633,-74.13947961,4.579971306,2010
19634,-74.0359455,4.765083621,2010
19635,-74.12797231,4.629042224,2010
19636,-74.19381155,4.630838123,2010
19637,-74.08558755,4.616165947,2010
19638,-74.1191008,4.584937506,2010
19639,-74.06575446,4.689506083,2010
19640,-74.09451803,4.679451149,2010
19642,-74.15009521,4.56790074,2010
19643,-74.18498157,4.607995754,2010
19644,-74.16236697,4.58273631,2010
19646,-74.0941044,4.698289378,2010
19649,-74.05930443,4.691253363,2010
19651,-74.09073978,4.72723096,2010
19652,-74.07783182,4.599967496,2010
19653,-74.1921504,4.620793795,2010
19655,-74.07203082,4.711266325,2010
19656,-74.11402335,4.697918525,2010
19657,-74.10029829,4.583817377,2010
19659,-74.11352246,4.592643673,2010
19661,-74.05538193,4.716693209,2010
19662,-74.06943288,4.613818873,2010
19663,-74.15190483,4.569285709,2010
19664,-74.09607862,4.714807992,2010
19665,-74.14384464,4.710414602,2010
19666,-74.07120708,4.613566068,2010
19669,-74.05612909,4.661046581,2010
19671,-74.07455695,4.590753841,2010
19673,-74.17734159,4.597124665,2010
19674,-74.12525468,4.697392276,2010
19677,-74.1595881,4.585193619,2010
19678,-74.06490944,4.646075028,2010
19679,-74.07208919,4.693810538,2010
19681,-74.0693901,4.616085999,2010
19682,-74.11953157,4.619687849,2010
19683,-74.06408608,4.646039435,2010
19684,-74.0669574,4.622475478,2010
19685,-74.06597465,4.674387884,2010
19686,-74.05214797,4.663195864,2010
19687,-74.07470483,4.605092293,2010
19688,-74.07652725,4.606370674,2010
19690,-74.13439611,4.593145876,2010
19691,-74.09541757,4.649574366,2010
19692,-74.10618895,4.499996115,2010
19694,-74.04572004,4.671579663,2010
19695,-74.10913111,4.57413621,2010
19696,-74.04790057,4.750422573,2010
19697,-74.03300217,4.693648738,2010
19698,-74.10731207,4.658951678,2010
19699,-74.1625604,4.647622185,2010
19700,-74.18950674,4.606338816,2010
19702,-74.06706538,4.613786116,2010
19703,-74.05660826,4.642913327,2010
19704,-74.11894803,4.620396518,2010
19705,-74.20260402,4.62807495,2010
19706,-74.06466442,4.629521231,2010
19709,-74.11232527,4.676610562,2010
19713,-74.14987832,4.542682168,2010
19714,-74.1609483,4.575483883,2010
19715,-74.0486281,4.663216203,2010
19716,-74.11092933,4.602148395,2010
19717,-74.04645089,4.749471429,2010
19718,-74.17157907,4.619971105,2010
19719,-74.06690112,4.648460889,2010
19720,-74.08308311,4.749271075,2010
19721,-74.18127476,4.623953372,2010
19722,-74.14981838,4.57230267,2010
19724,-74.02601319,4.722831256,2010
19725,-74.02967544,4.690976867,2010
19726,-74.12504055,4.578678653,2010
19727,-74.1966525,4.616108329,2010
19729,-74.08092817,4.594972131,2010
19730,-74.09649438,4.594201559,2010
19733,-74.0691162,4.705078447,2010
19734,-74.08361981,4.606363403,2010
19736,-74.13348528,4.614437669,2010
19737,-74.05993772,4.735360624,2010
19738,-74.1015101,4.739052266,2010
19739,-74.06693299,4.6050246,2010
19740,-74.08166101,4.671589226,2010
19741,-74.11953157,4.619687849,2010
19742,-74.03318629,4.692969643,2010
19744,-74.13128882,4.702854783,2010
19745,-74.07497233,4.63585578,2010
19746,-74.17007299,4.619906848,2010
19749,-74.12000179,4.570653305,2010
19751,-74.14499335,4.672435815,2010
19752,-74.14043086,4.676298513,2010
19753,-74.08460301,4.752659983,2010
19755,-74.15775209,4.607281243,2010
19756,-74.11930287,4.644976515,2010
19757,-74.03532,4.718959673,2010
19758,-74.15156768,4.619742627,2010
19759,-74.06867595,4.696165932,2010
19761,-74.11307908,4.671726947,2010
19762,-74.18339884,4.607140278,2010
19763,-74.07160511,4.617427181,2010
19765,-74.04334572,4.682963476,2010
19766,-74.05364803,4.669287077,2010
19767,-74.11779889,4.637466395,2010
19768,-74.04990407,4.752674904,2010
19769,-74.09651576,4.688731376,2010
19770,-74.10029236,4.603259949,2010
19772,-74.14604987,4.568078297,2010
19773,-74.1069267,4.592267932,2010
19775,-74.0629003,4.661794415,2010
19777,-74.05660826,4.642913327,2010
19779,-74.13807975,4.592369264,2010
19780,-74.07048533,4.689792175,2010
19781,-74.14513942,4.565033125,2010
19782,-74.07557285,4.610191642,2010
19783,-74.11729113,4.601028416,2010
19784,-74.07324476,4.765797317,2010
19785,-74.05460137,4.719211643,2010
19786,-74.11686899,4.584215598,2010
19787,-74.10938536,4.61212108,2010
19788,-74.04439794,4.704118401,2010
19789,-74.12345473,4.517677922,2010
19790,-74.17460535,4.626967486,2010
19791,-74.09286892,4.583761665,2010
19792,-74.09500129,4.681181003,2010
19794,-74.05115223,4.684840141,2010
19796,-74.0556293,4.725085568,2010
19799,-74.12066478,4.599908561,2010
19801,-74.06632621,4.621024532,2010
19803,-74.1551502,4.671896119,2010
19804,-74.07779789,4.586595488,2010
19805,-74.05979518,4.71298642,2010
19806,-74.11255269,4.616616314,2010
19807,-74.02435467,4.736316908,2010
19808,-74.03487367,4.719848334,2010
19810,-74.12472196,4.577856203,2010
19811,-74.0548634,4.662834126,2010
19812,-74.12614828,4.744100416,2010
19813,-74.0673621,4.563467474,2010
19814,-74.10028403,4.57853994,2010
19815,-74.07115049,4.586723857,2010
19816,-74.13593203,4.666342763,2010
19817,-74.07982933,4.627441655,2010
19818,-74.09254228,4.675471932,2010
19819,-74.05649312,4.725376364,2010
19820,-74.15346893,4.626938577,2010
19822,-74.02759179,4.764756663,2010
19823,-74.07534748,4.602278524,2010
19825,-74.059302,4.669746594,2010
19827,-74.05900314,4.736053058,2010
19828,-74.17537363,4.614777406,2010
19830,-74.05142798,4.660026393,2010
19831,-74.07199464,4.672316392,2010
19832,-74.02830909,4.703814922,2010
19833,-74.04492459,4.729585357,2010
19834,-74.11833114,4.579763114,2010
19836,-74.07895025,4.603110005,2010
19839,-74.07401348,4.60459644,2010
19840,-74.19939484,4.606361921,2010
19841,-74.06083385,4.70114488,2010
19842,-74.04133326,4.678801745,2010
19843,-74.09152104,4.627529468,2010
19844,-74.05731182,4.666084153,2010
19845,-74.07510665,4.610517202,2010
19846,-74.03095428,4.741015653,2010
19847,-74.12541549,4.614914054,2010
19848,-74.04277162,4.700857676,2010
19849,-74.08917987,4.633823218,2010
19850,-74.07568057,4.624159872,2010
19851,-74.09508352,4.732349994,2010
19852,-74.06671503,4.60544335,2010
19853,-74.05521609,4.740770476,2010
19854,-74.12973911,4.578796,2010
19856,-74.09339679,4.566329593,2010
19858,-74.11917267,4.585687131,2010
19859,-74.04638241,4.693396818,2010
19860,-74.06983582,4.601463017,2010
19861,-74.18771864,4.621506755,2010
19863,-74.07351982,4.591832788,2010
19864,-74.06554675,4.637286875,2010
19865,-74.0954715,4.748495453,2010
19868,-74.0912805,4.674088583,2010
19870,-74.08016709,4.584780621,2010
19872,-74.17337789,4.610731596,2010
19873,-74.07423187,4.599980909,2010
19875,-74.06914375,4.598066649,2010
19877,-74.10866197,4.739853409,2010
19878,-74.06894513,4.689404521,2010
19881,-74.13524825,4.560172318,2010
19882,-74.19873539,4.599929053,2010
19883,-74.07842554,4.599064426,2010
19884,-74.11402335,4.697918525,2010
19886,-74.06704095,4.627312928,2010
19887,-74.06828341,4.689980337,2010
19889,-74.10590091,4.65677952,2010
19891,-74.07004054,4.643056676,2010
19892,-74.10530996,4.579697695,2010
19893,-74.09942612,4.550374562,2010
19895,-74.16530854,4.626400169,2010
19896,-74.07602497,4.639074585,2010
19898,-74.12962046,4.614553927,2010
19899,-74.1019923,4.742511962,2010
19900,-74.07755574,4.670134465,2010
19902,-74.08852373,4.695989578,2010
19903,-74.1361592,4.560494295,2010
19905,-74.0612486,4.652877568,2010
19908,-74.07279604,4.600258919,2010
19910,-74.1099262,4.633663654,2010
19911,-74.02566048,4.758950182,2010
19912,-74.19179957,4.601632718,2010
19914,-74.11923235,4.584982807,2010
19916,-74.10303602,4.592909028,2010
19917,-74.08766079,4.614159034,2010
19918,-74.1641946,4.575393061,2010
19919,-74.11362689,4.697675769,2010
19920,-74.14882623,4.545694477,2010
19921,-74.07224357,4.605915128,2010
19923,-74.05214797,4.663195864,2010
19927,-74.09934268,4.746079764,2010
19928,-74.09123305,4.680854621,2010
19932,-74.11286146,4.582434591,2010
19934,-74.12556998,4.619574452,2010
19935,-74.07167374,4.59399847,2010
19937,-74.1130139,4.490602039,2010
19938,-74.08308103,4.665328033,2010
19939,-74.08030063,4.595980285,2010
19940,-74.07782033,4.593648554,2010
19941,-74.18659337,4.614630718,2010
19942,-74.08419647,4.609484413,2010
19943,-74.12800331,4.704799652,2010
19944,-74.14414165,4.675029102,2010
19946,-74.05699805,4.737747933,2010
19949,-74.14597929,4.552790479,2010
19952,-74.19976447,4.599922663,2010
19953,-74.18670754,4.610586522,2010
19954,-74.10258488,4.706470552,2010
19955,-74.05297998,4.674461622,2010
19956,-74.11413996,4.697989924,2010
19957,-74.10385247,4.625163907,2010
19958,-74.03421325,4.737105345,2010
19959,-74.18890376,4.626540163,2010
19961,-74.19146716,4.616179915,2010
19962,-74.0684841,4.620568208,2010
19963,-74.06346779,4.649474806,2010
19964,-74.07563158,4.609474996,2010
19965,-74.09023997,4.726648223,2010
19966,-74.06419959,4.732775891,2010
19968,-74.14499763,4.552333135,2010
19969,-74.12674754,4.741428431,2010
19970,-74.10104277,4.69312462,2010
19971,-74.08000212,4.604924019,2010
19973,-74.11125176,4.747313892,2010
19974,-74.18554991,4.598166589,2010
19975,-74.09105851,4.738273607,2010
19976,-74.19750349,4.613125841,2010
19978,-74.16662354,4.610827741,2010
19979,-74.17068767,4.631763834,2010
19981,-74.06265378,4.639459375,2010
19982,-74.1428898,4.633550167,2010
19985,-74.07594193,4.653570492,2010
19986,-74.16942623,4.635766296,2010
19987,-74.08733597,4.730698225,2010
19988,-74.11213958,4.636139465,2010
19989,-74.08720248,4.736068643,2010
19990,-74.06628039,4.612321398,2010
19991,-74.05158209,4.70390363,2010
19992,-74.14222787,4.678142401,2010
19993,-74.09891196,4.588202832,2010
19994,-74.1998014,4.60400653,2010
19996,-74.11920177,4.555005113,2010
19998,-74.17491775,4.614563564,2010
19999,-74.06102583,4.674762363,2010
20000,-74.04642529,4.721480334,2010
20001,-74.09566151,4.673333991,2010
20002,-74.15230498,4.622898784,2010
20003,-74.18496565,4.60935877,2010
20005,-74.18635812,4.597561513,2010
20006,-74.0512768,4.680027508,2010
20007,-74.19276158,4.609591491,2010
20008,-74.09385644,4.608190339,2010
20009,-74.06606306,4.728971066,2010
20010,-74.1091913,4.745696836,2010
20012,-74.04781567,4.715225031,2010
20013,-74.05844873,4.663828833,2010
20016,-74.09222943,4.550820172,2010
20018,-74.04266252,4.702596296,2010
20020,-74.04683975,4.692760071,2010
20021,-74.05275023,4.693193101,2010
20022,-74.18828307,4.6322115,2010
20023,-74.18828307,4.6322115,2010
20026,-74.08875228,4.591786608,2010
20028,-74.05752804,4.651484204,2010
20029,-74.0820291,4.660940621,2010
20030,-74.05669149,4.682604596,2010
20032,-74.0669931,4.636998018,2010
20034,-74.07274582,4.591329988,2010
20037,-74.05694898,4.754866974,2010
20038,-74.05103076,4.686035801,2010
20040,-74.06424282,4.637352319,2010
20042,-74.12784421,4.562744257,2010
20043,-74.0726557,4.601124971,2010
20044,-74.08163074,4.615271489,2010
20045,-74.09545281,4.748550373,2010
20046,-74.03331957,4.692357309,2010
20048,-74.15503843,4.631396408,2010
20051,-74.11779889,4.637466395,2010
20055,-74.05511919,4.642202863,2010
20056,-74.06609103,4.602298441,2010
20057,-74.07949015,4.588544708,2010
20058,-74.11747194,4.706421645,2010
20059,-74.1141228,4.697831648,2010
20062,-74.09579189,4.621219766,2010
20063,-74.12926289,4.593775395,2010
20066,-74.06577016,4.635230993,2010
20068,-74.07950856,4.603659248,2010
20069,-74.07524399,4.665025483,2010
20070,-74.17424309,4.616104167,2010
20071,-74.17729902,4.597333707,2010
20072,-74.07025304,4.591875102,2010
20075,-74.09935171,4.75868913,2010
20076,-74.06270417,4.730584479,2010
20077,-74.13135903,4.700919911,2010
20078,-74.05005202,4.736490337,2010
20079,-74.17729902,4.597333707,2010
20081,-74.06622589,4.605188468,2010
20082,-74.09855581,4.590853757,2010
20083,-74.03498188,4.71376346,2010
20084,-74.15644034,4.684386581,2010
20087,-74.06525613,4.628087601,2010
20088,-74.13780272,4.607441793,2010
20089,-74.11258476,4.692851408,2010
20090,-74.07334077,4.601497923,2010
20091,-74.11830083,4.62392221,2010
20092,-74.12450081,4.583860023,2010
20093,-74.15277686,4.589197083,2010
20095,-74.19381155,4.630838123,2010
20096,-74.08231922,4.606100057,2010
20097,-74.04448375,4.697141684,2010
20099,-74.13422739,4.675226998,2010
20100,-74.0639229,4.753371212,2010
20102,-74.12290107,4.567564665,2010
20103,-74.06010653,4.657389256,2010
20104,-74.15932165,4.618304336,2010
20105,-74.1653697,4.588788024,2010
20107,-74.12999397,4.576935729,2010
20109,-74.06198374,4.64027226,2010
20110,-74.06195683,4.659604226,2010
20111,-74.10252663,4.718117537,2010
20113,-74.07495608,4.650694313,2010
20114,-74.11444556,4.585637686,2010
20115,-74.09182521,4.611106899,2010
20116,-74.15058324,4.620956994,2010
20117,-74.02867329,4.725470804,2010
20118,-74.07618911,4.610659961,2010
20119,-74.08438402,4.616695781,2010
20121,-74.1887186,4.608764444,2010
20123,-74.05685352,4.656147973,2010
20124,-74.05273944,4.698958421,2010
20125,-74.06575446,4.689506083,2010
20126,-74.14024073,4.6093124,2010
20128,-74.08187943,4.628733513,2010
20129,-74.11125891,4.543215777,2010
20130,-74.05949201,4.725080665,2010
20132,-74.02511759,4.763640294,2010
20133,-74.11390966,4.664745546,2010
20134,-74.09994582,4.586036504,2010
20135,-74.14380981,4.549774984,2010
20137,-74.06180636,4.658428838,2010
20138,-74.16723307,4.616348514,2010
20140,-74.09287409,4.56469297,2010
20141,-74.11640539,4.513202363,2010
20143,-74.07214722,4.732184446,2010
20144,-74.03565702,4.74025037,2010
20145,-74.10255096,4.609022035,2010
20146,-74.08448906,4.739237138,2010
20147,-74.11250135,4.724204666,2010
20149,-74.05449663,4.686636806,2010
20150,-74.12411528,4.580281782,2010
20151,-74.08653864,4.578994748,2010
20152,-74.10147332,4.587610201,2010
20153,-74.05827146,4.650835854,2010
20155,-74.09946749,4.585538666,2010
20156,-74.07103254,4.600706648,2010
20158,-74.11757543,4.514100696,2010
20161,-74.06632335,4.632387773,2010
20162,-74.0711947,4.627202085,2010
20163,-74.06895514,4.669718705,2010
20164,-74.0726579,4.602472696,2010
20165,-74.02264885,4.741219048,2010
20166,-74.18821423,4.630841902,2010
20168,-74.04453568,4.767211567,2010
20169,-74.06468813,4.629445958,2010
20172,-74.11370851,4.697725748,2010
20173,-74.09270166,4.651840688,2010
20174,-74.10583247,4.714691116,2010
20176,-74.0657362,4.637317261,2010
20180,-74.07120259,4.671322593,2010
20181,-74.05344373,4.749630083,2010
20183,-74.04016126,4.727709498,2010
20184,-74.13819392,4.584026483,2010
20185,-74.05271318,4.729063407,2010
20186,-74.05953611,4.725256845,2010
20187,-74.06435748,4.649696685,2010
20189,-74.11853141,4.571397547,2010
20190,-74.11745147,4.519594511,2010
20193,-74.09085727,4.58604288,2010
20194,-74.0515791,4.690547578,2010
20195,-74.01865663,4.733593228,2010
20199,-74.143816,4.674591735,2010
20200,-74.15245776,4.565465787,2010
20201,-74.14973934,4.541931134,2010
20202,-74.06614049,4.712929194,2010
20203,-74.12973911,4.578796,2010
20205,-74.15945908,4.621352102,2010
20206,-74.15377755,4.68658818,2010
20207,-74.09868744,4.679821756,2010
20208,-74.09902971,4.58814189,2010
20209,-74.08035382,4.5890814,2010
20211,-74.16891232,4.614543398,2010
20212,-74.06821989,4.603187815,2010
20213,-74.09908487,4.552238084,2010
20214,-74.11544642,4.512736289,2010
20216,-74.05519147,4.649393711,2010
20218,-74.09162513,4.514093371,2010
20219,-74.0726557,4.601124971,2010
20220,-74.1736123,4.640395678,2010
20221,-74.08379513,4.598308786,2010
20222,-74.11469016,4.744420275,2010
20223,-74.08617393,4.558945754,2010
20224,-74.13776575,4.651152565,2010
20225,-74.05902893,4.702129349,2010
20227,-74.11989401,4.604659051,2010
20228,-74.05685352,4.656147973,2010
20229,-74.05248275,4.688984283,2010
20230,-74.06265378,4.639459375,2010
20232,-74.07630878,4.611488737,2010
20233,-74.05300508,4.732588633,2010
20234,-74.07872045,4.594225564,2010
20237,-74.1548303,4.622250881,2010
20238,-74.1548303,4.622250881,2010
20239,-74.07900993,4.712424003,2010
20241,-74.10749671,4.654726881,2010
20242,-74.09687869,4.58479684,2010
20244,-74.17538077,4.621665172,2010
20246,-74.07209565,4.711591072,2010
20247,-74.09038079,4.685847826,2010
20248,-74.05823346,4.688854757,2010
20249,-74.09934639,4.744552801,2010
20250,-74.1949196,4.638777686,2010
20251,-74.20163197,4.638279341,2010
20252,-74.1597487,4.637454153,2010
20254,-74.10667776,4.554956261,2010
20255,-74.16295643,4.634656917,2010
20256,-74.1752967,4.613784028,2010
20257,-74.12982629,4.570156164,2010
20258,-74.08219083,4.676690063,2010
20259,-74.110382,4.502012544,2010
20260,-74.0375985,4.719913222,2010
20263,-74.10016968,4.586981289,2010
20264,-74.04969031,4.661738738,2010
20265,-74.1104417,4.644938267,2010
20266,-74.06535865,4.730492764,2010
20267,-74.06694816,4.69328049,2010
20268,-74.15057501,4.620838734,2010
20269,-74.09200536,4.626133585,2010
20270,-74.12544715,4.741446659,2010
20271,-74.06658692,4.622298097,2010
20272,-74.11379457,4.755399843,2010
20273,-74.08746435,4.612201061,2010
20274,-74.10381509,4.653534941,2010
20276,-74.15725422,4.62516625,2010
20277,-74.07165148,4.598286967,2010
20278,-74.11443078,4.643623559,2010
20281,-74.12364106,4.579627707,2010
20282,-74.10330747,4.678837275,2010
20283,-74.17386215,4.637986243,2010
20284,-74.07249102,4.669331262,2010
20285,-74.07052757,4.612177665,2010
20286,-74.06919819,4.60711687,2010
20287,-74.07688889,4.685358034,2010
20288,-74.04973132,4.675619586,2010
20291,-74.07377067,4.609746774,2010
20292,-74.12233043,4.728165767,2010
20294,-74.10256683,4.575616474,2010
20297,-74.07784454,4.601012201,2010
20298,-74.05083128,4.752857398,2010
20299,-74.06675652,4.728972952,2010
20300,-74.12378467,4.74337654,2010
20303,-74.11203932,4.713332706,2010
20304,-74.06103165,4.635705945,2010
20305,-74.16113985,4.571507881,2010
20306,-74.09770558,4.626714059,2010
20307,-74.18808913,4.601644857,2010
20308,-74.02573321,4.732205493,2010
20309,-74.1380106,4.591826963,2010
20310,-74.16487381,4.604522756,2010
20312,-74.18214471,4.604397047,2010
20313,-74.05315364,4.725992602,2010
20314,-74.13889375,4.576054858,2010
20315,-74.06397803,4.656619391,2010
20317,-74.06947863,4.658988934,2010
20318,-74.15057501,4.620838734,2010
20319,-74.08694514,4.687931907,2010
20322,-74.05692145,4.724157579,2010
20323,-74.1378342,4.604623183,2010
20324,-74.11361523,4.697668629,2010
20327,-74.07192128,4.705999881,2010
20328,-74.11752844,4.62319453,2010
20330,-74.16045942,4.637069944,2010
20331,-74.07516942,4.60060744,2010
20332,-74.07489743,4.60525972,2010
20333,-74.09816175,4.739652963,2010
20336,-74.11948985,4.643373287,2010
20337,-74.06295403,4.73053791,2010
20339,-74.07551946,4.625324762,2010
20340,-74.06665465,4.627209109,2010
20341,-74.08253102,4.67618835,2010
20342,-74.07891436,4.627429947,2010
20343,-74.07893461,4.684197775,2010
20344,-74.06917755,4.602581836,2010
20345,-74.09950695,4.755495961,2010
20346,-74.07217932,4.651426095,2010
20348,-74.08602857,4.644516302,2010
20350,-74.19538098,4.622677108,2010
20351,-74.17013899,4.627095988,2010
20352,-74.16193843,4.633437325,2010
20353,-74.09253465,4.720321113,2010
20354,-74.08775243,4.617521739,2010
20355,-74.19756535,4.60446373,2010
20356,-74.07731921,4.610133019,2010
20357,-74.12839125,4.664092298,2010
20358,-74.07387426,4.641822772,2010
20359,-74.06619205,4.633174898,2010
20360,-74.05388337,4.724965539,2010
20361,-74.1140752,4.697802506,2010
20363,-74.17256581,4.635577554,2010
20366,-74.18913594,4.616487653,2010
20368,-74.04511863,4.681194169,2010
20371,-74.07334077,4.601497923,2010
20372,-74.08092817,4.594972131,2010
20373,-74.0988633,4.60862179,2010
20376,-74.09101441,4.626114562,2010
20378,-74.14926148,4.626924976,2010
20379,-74.05690265,4.657705491,2010
20380,-74.07301522,4.619903443,2010
20381,-74.12572429,4.592676907,2010
20382,-74.07144078,4.594577191,2010
20383,-74.05787827,4.658316918,2010
20385,-74.1130822,4.539790734,2010
20386,-74.10590091,4.65677952,2010
20388,-74.12144953,4.645695215,2010
20389,-74.09848068,4.732055169,2010
20393,-74.08525901,4.739804726,2010
20394,-74.03652396,4.706210593,2010
20395,-74.07261149,4.609138225,2010
20396,-74.127231,4.563620259,2010
20397,-74.05188824,4.706256822,2010
20400,-74.10072963,4.580278659,2010
20401,-74.1597487,4.637454153,2010
20402,-74.1001908,4.728715733,2010
20405,-74.15430411,4.622802735,2010
20406,-74.05685352,4.656147973,2010
20407,-74.06186518,4.643228701,2010
20408,-74.10037861,4.746853535,2010
20409,-74.08289724,4.680557601,2010
20411,-74.13521335,4.565210391,2010
20412,-74.07121092,4.626696735,2010
20413,-74.1039117,4.598480162,2010
20414,-74.09744392,4.61134234,2010
20418,-74.07253706,4.601158761,2010
20419,-74.09248073,4.735365793,2010
20421,-74.15388365,4.681541188,2010
20423,-74.03487387,4.730836622,2010
20424,-74.17545173,4.648622838,2010
20425,-74.19011722,4.615172919,2010
20426,-74.0850343,4.737756252,2010
20427,-74.09080336,4.628113471,2010
20428,-74.13747659,4.651048313,2010
20429,-74.05184072,4.686167526,2010
20430,-74.09566745,4.680353125,2010
20431,-74.08653791,4.746860983,2010
20432,-74.06941351,4.616255655,2010
20433,-74.07858634,4.642737812,2010
20435,-74.08793743,4.605700468,2010
20436,-74.09202348,4.606720654,2010
20437,-74.02852443,4.708434384,2010
20438,-74.07121602,4.605222289,2010
20439,-74.07432792,4.651504877,2010
20440,-74.04155831,4.674601345,2010
20442,-74.07422919,4.600228696,2010
20444,-74.05912838,4.667738823,2010
20445,-74.0796395,4.628856984,2010
20446,-74.03888116,4.691867811,2010
20448,-74.06980181,4.644874736,2010
20450,-74.1317381,4.703247125,2010
