OBJECTID_1	Nombre	Direccion	Caracter	POINT_X	POINT_Y
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089948738999900	4717929405280000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089910618399900	4718027028350000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089578708399900	4717886162690000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089583394399900	4717875315770000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089701151300000	4717892773410000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089908466200000	4717923435900000
4650	SALON COMUNAL ALTOS DE LA ESPERANZA	KR 89 127 B 6	PRIV	-74089948738999900	4717929405280000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080927746900000	4739985565330000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080917657599900	4739924935850000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080947008699900	4739920170300000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080979028700000	4739914970280000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080988228600000	4739975741580000
4651	SALON COMUNAL MIRAFLORES	CL 146 C 85 C 13	PRIV	-74080927746900000	4739985565330000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74108839945200000	4737869549270000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74108787413100000	4737774622160000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74108919640899900	4737700923410000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109088093300000	4737789846510000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109090350299900	4737791747680000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109091408799900	4737792733890000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109092396299900	4737793649660000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109094301900000	4737795692660000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109095219899900	4737796819950000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109096066800000	4737797948130000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109097267799900	4737799640390000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109098045300000	4737800839080000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109098822799900	4737802108270000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109099812899900	4737803941470000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109100448999900	4737805211550000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109101723699900	4737808456790000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109102220099900	4737809867880000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109102575099900	4737811137940000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103001099900	4737812549910000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103498400000	4737814525960000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103713699900	4737816008500000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103857799900	4737817420460000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109104001800000	4737818832420000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109104145900000	4737820244380000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109104223200000	4737823069250000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109104018599900	4737825823530000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103881500000	4737827306880000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103674200000	4737828719780000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109103257000000	4737830768960000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109102978400000	4737832182750000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109102629700000	4737833595580000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109102210700000	4737834938850000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109101721299900	4737836351670000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109100671500000	4737838826620000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109099761400000	4737840876730000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109098429599900	4737843281150000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109096886900000	4737845615060000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109096045300000	4737846818180000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109095132500000	4737847879330000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109094220599900	4737849011950000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109093237500000	4737850073090000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109092254499900	4737851135190000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109091341699900	4737852125900000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109090288399900	4737853046910000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109088040200000	4737854747160000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109086353400000	4737856022540000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109085158699900	4737856801630000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109083893600000	4737857511180000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109082698799900	4737858220730000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74109081432899900	4737858858810000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74108892476299900	4737964264030000
4652	SALON COMUNAL LA CANIZA I Y II SECTOR	TV 124 A 130 F 3	PRIV	-74108839945200000	4737869549270000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126263213000000	4716725302070000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126459049999900	4716564040930000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126515042500000	4716634876120000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126569015200000	4716703156270000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126570989100000	4716705372570000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126377362300000	4716865190260000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126320287599900	4716795245690000
4713	SALON COMUNAL BARRIO BOSQUES DE GRANADA	KR 113 A 74 71	PUBL	-74126263213000000	4716725302070000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153790497599900	4564949097020000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153687023000000	4564917670380000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153702384599900	4564866604270000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153717755299900	4564815548100000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153821215500000	4564846983730000
641	SALON COMUNAL ALTO DE LA CRUZ	No Disponible	PRIV	-74153790497599900	4564949097020000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071405654499900	4632264805290000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071219089400000	4632233327150000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071246727599900	4632071165410000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071218571100000	4632066501630000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071235772500000	4631963990370000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071450780299900	4632000179320000
4730	CENTRO CULTURAL SANTA TERESITA	CL 44 17 61	PRIV	-74071405654499900	4632264805290000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067083050899900	4605619961210000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067108384199900	4605573823830000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067110088400000	4605575105810000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067112121500000	4605576348070000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067140723099900	4605521777140000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067092981900000	4605497364300000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067098388299900	4605485613590000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067121815700000	4605436803880000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067146144999900	4605386185490000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067269276600000	4605145455050000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067301162400000	4605084922080000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067341359799900	4605109192160000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067405616399900	4605147575550000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067477447599900	4605190897170000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067581300200000	4604982174330000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067727226299900	4605070778350000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067765903300000	4605093905680000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067606152200000	4605427804800000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067541581000000	4605586475850000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067607523500000	4605613318730000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067607486599900	4605613404620000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067490363800000	4605885330090000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067425350899900	4605843616440000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067356892500000	4605798410480000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067295640200000	4605760437840000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067234387100000	4605720656340000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067178855999900	4605682933740000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067138561400000	4605656823220000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067107426899900	4605635401610000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067106477500000	4605634766030000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067083050899900	4605619961210000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066140998899900	4606075601780000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066294077799900	4605865724920000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066339567200000	4605895017960000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066400639199900	4605934346670000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066318640899900	4606109431370000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066323415100000	4606111420570000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066304402699900	4606152096100000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066301840999900	4606149387580000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066299232500000	4606146725130000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066296578000000	4606144108800000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066293878400000	4606141538610000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066291134799900	4606139016260000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066288347799900	4606136542790000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066285517599900	4606134118060000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066282646000000	4606131743920000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066279733900000	4606129419560000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066276781100000	4606127146750000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066273789700000	4606124926250000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066270760300000	4606122758260000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066267693200000	4606120644510000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066264590000000	4606118584030000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066261450799900	4606116577790000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066258278199900	4606114627630000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066255071399900	4606112732600000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066251833099900	4606110894550000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066248562400000	4606109113340000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066245261899900	4606107390070000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066241931600000	4606105724610000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066238572499900	4606104117910000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066232251599900	4606101285110000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066222489500000	4606097769500000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066212667100000	4606094425580000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066202788799900	4606091254320000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066192856399900	4606088256620000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066182873499900	4606085432400000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066172843000000	4606082784550000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066162768200000	4606080311970000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066152651899900	4606078016660000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066140998899900	4606075601780000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067321681400000	4606438542300000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067311692600000	4606432285900000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067307548900000	4606439055980000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067279854399900	4606421598550000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067209675200000	4606377360480000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067151625199900	4606340766710000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067172910200000	4606309758220000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067124327000000	4606274281820000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067078511099900	4606240826110000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067052448200000	4606278130950000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067003092500000	4606247023250000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066972549599900	4606227772090000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067054953899900	4606087512010000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067041908899900	4606078052510000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067000194100000	4606047799870000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067011624200000	4606030293530000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067042155400000	4605983529300000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067035925599900	4605979457230000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067027813199900	4605974155610000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067036873700000	4605959944720000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067115681600000	4605836332210000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067122702299900	4605841000090000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067182516700000	4605880768740000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067256028900000	4605924327420000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067288608499900	4605871203290000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067583160100000	4606071734610000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067556849200000	4606119188080000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067744390800000	4606242599680000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067714116399900	4606288244830000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067734564099900	4606302078450000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067573097400000	4606596021850000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067430195300000	4606506512370000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74067321681400000	4606438542300000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066917648000000	4606871639510000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066541934000000	4606644251490000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066495649800000	4606616240160000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066502014299900	4606535640300000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066536907900000	4606477586290000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066613116799900	4606525820530000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066630028000000	4606496939460000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066714011800000	4606547991270000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066771819699900	4606583082750000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066782611099900	4606589633030000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066839648699900	4606624256190000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066850439299900	4606630806460000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066918268400000	4606671980840000
195	MUSEO DEL MAR - UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO	KR 4 22 61	PRIV	-74066925976400000	4606676659640000
